word	score	*[+continuant,+voice,-anterior]	*[+sonorant,+dorsal]	*[-word_boundary][+continuant]	*[-word_boundary][+voice]	*[-continuant][-approximant]	*[+voice][-approximant]	*[-strident][+consonantal]	*[+sonorant][+consonantal]	*[+sonorant][+coronal]	*[-word_boundary][+strident]	*[+sonorant][+labial]	*[+labial][-approximant]	*[+approximant][-word_boundary]	*[+voice,-anterior][-word_boundary]	*[-continuant,-anterior][-word_boundary]	*[-voice,+strident][-back]	*[+continuant,+voice,+coronal][-anterior]	*[+continuant,-strident][-back]	*[+spread][+consonantal]	*[+continuant,+voice,+coronal]	*[+voice][+labial]	*[+labial][+labial]	*[-anterior][-word_boundary]	*[+continuant,+voice][-word_boundary]	*[+sonorant,+coronal][-word_boundary]	*[+anterior,+strident][-anterior]	*[+continuant,-strident][+labial]	*[-anterior][+dorsal]	*[+coronal][-back]	*[+spread][+coronal]	*[+voice,+dorsal][-back]	*[+continuant,-strident]	*[+labial][+high]	*[-back]	*[+continuant,-anterior]	*[-continuant,-voice,-anterior]	*[-strident][+labial]	*[-anterior][+consonantal]	*[-anterior][+high]	*[-anterior][-sonorant]	*[-word_boundary][+nasal,+labial]	*[+voice,-anterior]	*[+continuant,+voice][-anterior]	*[-word_boundary][+spread]	*[+continuant,+voice,+labial]	*[-word_boundary][+nasal,+coronal]	*[+continuant,+voice][+consonantal]	*[-sonorant,+labial][+labial]	*[+continuant,+voice][+coronal]	*[+spread][+labial]	*[+continuant,+coronal][-back]	*[+voice,+dorsal][+word_boundary]	*[+sonorant,+labial][+labial]	*[-voice,+labial][+labial]	*[-voice,+coronal][-back]	*[+continuant,+labial][+labial]	*[-continuant,+voice][-back]	*[-continuant,-voice,+labial][+labial]	*[+voice,+dorsal][+consonantal]	*[-anterior][-sonorant,+labial]	*[+nasal,+coronal]	*[-continuant][-sonorant]	*[-continuant][-approximant,+labial]	*[+strident][-anterior]	*[+voice,+coronal][+consonantal]	*[-anterior][+coronal,+consonantal]	*[-word_boundary][+continuant,+labial]	*[+back]	*[-word_boundary][+continuant,+coronal]	*[+voice,+dorsal][+labial]	*[+dorsal][-approximant]	*[+continuant,+voice,+labial][+coronal]	*[-continuant][+dorsal]	*[-anterior][-sonorant,+coronal]	*[-anterior][+labial]	*[+voice,+labial][+consonantal]	*[+voice,+coronal][+labial]	*[-continuant,-voice][+consonantal]	*[+sonorant][-word_boundary]	*[+voice,+coronal][+coronal]	*[+anterior,+strident][+approximant,+coronal]	*[+continuant,+labial][-anterior]	*[-continuant,+labial][+labial]	*[+continuant,+voice][+labial]	*[+voice,+strident][+coronal]	*[+spread][+word_boundary]	*[+sonorant,+coronal][+labial]	*[+continuant,-voice,+labial]	*[-word_boundary][-approximant,+labial]	*[-word_boundary][+dorsal]	*[-continuant,+coronal][+labial]	*[+continuant,+labial][+consonantal]	*[-continuant,-voice,+anterior]	*[+voice][+coronal]	*[+word_boundary][+sonorant,+anterior]	*[-anterior][-approximant,+labial]	*[-sonorant][-back]	*[+continuant][-anterior]	*[+strident][+high]	*[+dorsal][-anterior]	*[-continuant,+voice][+labial]	*[+dorsal][+labial]	*[-continuant,+voice,+labial]	*[+anterior][+sonorant,+anterior]	*[+word_boundary][-back]	*[+continuant,-voice][-anterior]	*[+voice,+strident][+labial]	*[+continuant][-consonantal]	*[+continuant,+voice,+strident]	*[+continuant,+labial][-consonantal]	*[+continuant,+voice,-strident]	*[-continuant,+labial][+high]	*[+dorsal][-back]	*[+sonorant,+labial][-word_boundary]	*[-sonorant,+coronal][-back]	*[+continuant,+anterior][-anterior]	*[-word_boundary][-back]	*[+continuant,-strident][+high]	*[+continuant,+voice,+anterior]	*[+spread][-word_boundary]	*[+voice,+anterior,+strident]	*[+continuant,+voice][-consonantal]	*[+continuant,+voice][+high]	*[+voice,+labial][+high]	*[-voice,+labial][+high]	*[-anterior][+lateral]	*[-strident][-back]	*[+continuant,+labial][+high]	*[-anterior][+continuant]	*[+continuant,-voice,-strident]	*[-continuant][-back]	*[+continuant,-voice,+labial][-anterior]	*[-voice][-back]	*[+voice,+dorsal][+high]	*[+coronal][+lateral]	*[-word_boundary][-approximant,+coronal]	*[+continuant,-voice,-anterior]	*[-voice][-anterior]	*[+voice][+consonantal]	*[+continuant][-back]	*[+strident][+sonorant]	*[+strident][-consonantal]	*[+voice,+labial][-anterior]	*[-continuant,+voice][+consonantal]	*[-anterior][-anterior]	*[+voice,+coronal][-word_boundary]	*[+voice,+coronal][-anterior]	*[+continuant,+coronal][+high]	*[+voice,+dorsal]	*[-voice,+anterior][-anterior]	*[+labial][-anterior]	*[+continuant,-strident][-word_boundary]	*[-continuant,-voice][+labial]	*[+anterior][-approximant,+labial]	*[+continuant,-anterior][+word_boundary]	*[-anterior][-approximant]	*[-voice,+labial][-anterior]	*[+coronal][+sonorant,+consonantal]	*[-continuant,-voice,+coronal]	*[+word_boundary][+high]	*[+word_boundary][-continuant,-voice,+coronal]	*[-voice,+strident][-consonantal]	*[+word_boundary][+continuant,-strident]	*[+word_boundary][+nasal]	*[+dorsal][+consonantal]	*[-continuant,+labial]	*[-sonorant,+labial]	*[+voice,+coronal]	*[-approximant,-anterior]	*[+voice,+anterior]	*[-continuant,+voice]	*[+continuant,+voice]	*[-approximant,+coronal]	*[-anterior]	*[+voice,+strident]	*[+continuant,+anterior]	*[+dorsal]	*[+voice]	*[-strident]	*[-consonantal]	*[+sonorant]	*[-continuant,+coronal]	*[-sonorant,+anterior]	*[+approximant]	*[+continuant,-voice]	*[+coronal]	*[+coronal,+consonantal]	*[-sonorant,+coronal]	*[+anterior,-strident]	*[+sonorant,+consonantal]	*[-continuant,+voice,+coronal]	*[+approximant,+coronal]	*[-continuant,-voice]	*[+voice,+labial]	*[-continuant,-anterior]	*[+voice,-strident]	*[+continuant]	*[+spread]	*[-continuant,+voice,+anterior]	*[+nasal,+labial]	*[+sonorant,+coronal]	*[-continuant,+voice,-anterior]	*[+anterior,+strident]	*[+approximant,-anterior]	*[+high]	*[-continuant][+coronal]	*[-word_boundary][-approximant]	*[+voice][+word_boundary]	*[+voice][-word_boundary]	*[-voice,+dorsal]	*[+continuant,+coronal][+word_boundary]	*[+word_boundary][+sonorant]	*[-continuant,-voice,+labial]	*[+word_boundary][-continuant]	*[-continuant][+word_boundary]	*[-continuant][-word_boundary]	*[+labial][+consonantal]	*[-word_boundary][-anterior]	*[-continuant][+labial]	*[+voice][-anterior]	*[-word_boundary][-sonorant]	*[+continuant][+sonorant]	*[-continuant][+consonantal]	*[-continuant][-anterior]	*[-word_boundary][-sonorant,+coronal]	*[+word_boundary][-continuant,-voice]	*[-continuant,+voice][+word_boundary]	*[+word_boundary][+approximant]	*[+nasal]	*[-continuant,+voice][-anterior]	*[-anterior][+coronal]	*[-word_boundary][+labial]	*[-voice][+sonorant,+consonantal]	*[-sonorant,+labial][+word_boundary]	*[+labial][-word_boundary]	*[-continuant]	*[+word_boundary][+dorsal]	*[-voice,-strident]	*[-voice,-anterior]	*[-continuant,-voice][+coronal]	*[+continuant][+consonantal]	*[-word_boundary][-continuant]	*[-continuant,-voice][+word_boundary]	*[-continuant,+voice][-word_boundary]	*[-continuant,-voice][-word_boundary]	*[+voice,+coronal][+word_boundary]	*[-approximant,+labial][+word_boundary]	*[+word_boundary][+sonorant,+coronal]	*[-word_boundary][+approximant]	*[-word_boundary][-consonantal]	*[+lateral]	*[+word_boundary][-consonantal]	*[+word_boundary][-sonorant,+labial]	*[+continuant,+anterior][+word_boundary]	*[-word_boundary][+nasal]	*[+labial][-consonantal]	*[-anterior][+sonorant]	*[+dorsal][+word_boundary]	*[+word_boundary][+sonorant,+consonantal]	*[+word_boundary][-continuant,+coronal]	*[+labial][+word_boundary]	*[-word_boundary][+sonorant]	*[+dorsal][-word_boundary]	*[+dorsal][+coronal]	*[+word_boundary][-anterior]	*[+voice,+anterior][+word_boundary]	*[+word_boundary][-continuant,+labial]	*[+continuant,+voice][+word_boundary]	*[+word_boundary][+sonorant,+labial]	*[-strident][-word_boundary]	*[+word_boundary][-voice,-strident]	*[-word_boundary][+high]	*[-continuant,+labial][+word_boundary]	*[+labial][+coronal]	*[+coronal][+consonantal]	*[-word_boundary][+sonorant,+consonantal]	*[+continuant,-voice][-consonantal]	*[+dorsal][+approximant]	*[-continuant,+labial][-word_boundary]	*[+dorsal][-consonantal]	*[-sonorant][+word_boundary]	*[+sonorant][+word_boundary]	*[+sonorant,+anterior]	*[+sonorant,+labial]	*[-strident][+coronal]	*[+nasal][+word_boundary]	*[-anterior][+word_boundary]	*[-continuant][+high]	*[+dorsal][+approximant,+coronal]	*[+word_boundary][-voice,+dorsal]	*[+word_boundary][+approximant,-anterior]	*[+sonorant][-back]	*[+word_boundary][+lateral]	*[+word_boundary][+nasal,+coronal]	*[+labial][-back]	*[+sonorant,+coronal][-back]	*[+sonorant,+labial][-back]	*[-continuant,-voice][-back]	*[-voice,+dorsal][+word_boundary]	*[+word_boundary][-continuant,-voice,+labial]	annotation
L N 	43.554	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	1	0	2	2	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	unattested
L N 	43.554	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	1	0	2	2	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	unattested
L T 	43.091	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	1	1	0	2	2	1	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	unattested
L T 	43.091	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	1	1	0	2	2	1	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	unattested
M L 	32.59	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unattested
M L 	32.59	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unattested
M R 	32.745	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	unattested
M R 	32.745	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	unattested
N L 	38.474	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	1	0	2	2	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unattested
N L 	38.474	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	1	0	2	2	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unattested
P K 	35.703	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	unattested
P K 	35.703	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	unattested
P L 	27.337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	attested
P L 	27.337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	attested
P R 	25.916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	attested
